0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
16,29,39,48,24,36,43,48,21,32,39,44,19,29,37,43,18,28,35,40,12,23,31,16,26,33,38,20,30,37,43,25,35,42,48,29,40,47,52,10,18,16,21,26,32,26,32,38,43,34,42,47,52,39,49,56,61,8,22,21,24,28,33,37,41,45,41,48,53,57,48,57,64,69,29,25,26,28,39,42,45,49,48,54,58,62,55,65,70,75,11,18,24,10,16,22,27,19,25,30,36,26,35,41,46,7,12,18,17,19,23,27,30,33,37,35,42,48,52,5,25,20,20,23,33,34,36,39,41,47,52,56,29,23,22,23,37,37,38,40,45,51,55,59,11,18,23,9,15,21,27,16,25,30,35,7,12,15,14,16,20,22,27,31,36,5,21,17,16,18,28,31,34,38,26,20,17,18,32,34,36,39,10,17,23,7,16,22,27,7,13,13,13,17,22,5,19,17,18,21,25,21,20,22,10,17,22,6,11,5,0
16,30,41,49,27,38,44,49,23,34,40,45,20,30,37,43,19,28,34,39,14,24,33,16,27,33,38,18,29,36,41,22,32,38,44,25,35,40,45,10,19,15,20,26,30,22,29,35,40,29,36,42,46,35,43,48,52,8,20,20,23,26,28,33,37,41,36,42,46,50,43,50,54,59,27,24,25,27,35,38,41,45,43,48,51,55,51,57,61,65,10,17,22,8,14,20,26,16,22,27,31,24,30,34,38,6,11,16,13,16,20,23,24,27,30,31,34,38,41,5,21,17,17,19,28,28,29,31,36,39,41,44,26,20,19,20,33,31,31,32,40,42,44,46,10,17,23,8,14,20,25,15,21,26,30,6,12,14,11,13,17,20,22,24,27,5,20,13,12,14,25,24,25,27,24,16,13,12,29,27,27,28,10,17,22,7,13,19,24,6,12,13,11,13,17,5,19,14,13,15,24,18,16,15,9,15,20,5,11,5,0
15,27,36,44,24,36,43,49,21,33,41,46,20,32,40,46,21,32,40,46,11,21,28,16,27,34,39,20,31,39,44,26,37,45,51,31,42,50,56,9,17,15,22,28,33,24,32,38,43,32,42,48,54,39,50,57,63,7,19,20,24,29,30,34,39,44,39,46,52,57,46,56,63,69,26,23,26,29,36,39,43,47,45,52,57,62,53,63,69,75,12,19,24,10,17,23,29,19,27,33,39,27,37,43,49,7,12,18,16,19,23,27,30,34,39,35,43,48,53,5,24,19,19,22,33,34,36,40,41,47,52,56,29,22,20,21,37,36,38,40,45,50,54,58,12,19,25,9,17,24,30,17,26,33,39,7,13,16,15,18,23,23,28,33,37,5,22,17,18,20,29,31,34,38,27,21,18,19,33,34,36,39,11,19,25,8,17,24,30,7,14,13,13,17,23,6,20,16,17,20,26,20,19,20,11,18,25,7,13,6,0
15,27,36,44,24,37,44,50,21,33,41,47,19,31,38,44,20,32,39,45,11,21,29,14,26,33,39,18,29,36,42,23,33,40,45,29,41,48,54,9,17,13,20,27,32,21,29,35,40,30,37,43,48,38,48,55,61,7,18,19,23,27,27,31,35,39,37,42,47,51,45,55,62,67,24,22,23,27,34,35,38,41,43,48,51,55,52,62,68,73,12,19,25,9,15,22,27,19,24,29,34,28,37,43,49,7,13,18,14,16,20,27,27,30,33,36,43,48,53,5,25,17,16,18,33,32,32,34,42,48,53,57,30,21,17,17,37,35,34,35,46,51,55,59,12,20,26,9,15,22,27,18,27,34,39,8,13,17,14,16,19,25,30,35,39,5,24,18,17,18,32,35,38,42,30,22,19,18,37,38,41,43,11,19,24,9,18,25,31,7,13,15,16,21,25,5,21,19,21,24,27,23,24,25,11,19,25,7,13,6,0
15,26,34,41,25,37,43,48,21,33,40,45,19,31,38,44,20,32,39,44,10,19,25,15,26,33,37,18,29,36,42,24,34,41,46,30,41,48,53,8,15,13,20,26,30,21,29,35,40,29,38,43,48,37,48,54,59,6,16,17,21,26,26,30,35,40,35,42,47,50,43,53,60,64,21,18,21,24,31,34,37,41,41,46,51,54,49,59,65,69,12,18,23,9,16,22,27,19,25,31,35,28,37,44,48,6,11,18,16,19,23,28,30,33,36,37,44,50,53,4,24,19,19,22,33,33,35,37,42,48,53,56,28,21,19,21,36,35,36,37,45,51,55,58,12,19,24,9,16,23,27,18,28,34,38,7,12,16,14,17,20,25,29,34,37,5,23,17,16,17,30,32,36,38,27,20,17,17,34,35,37,39,11,18,24,9,18,25,30,7,13,14,15,19,23,5,20,18,19,22,26,21,21,22,11,18,24,7,12,5,0
15,25,33,40,25,36,43,47,21,33,40,45,19,30,38,43,20,31,38,43,10,18,24,15,26,32,37,18,29,36,41,24,34,41,46,29,41,47,52,8,14,13,20,26,30,21,29,35,40,29,37,43,48,36,47,53,58,6,15,17,22,26,25,30,35,39,34,41,46,50,42,52,58,62,20,18,21,25,30,33,37,41,39,45,50,53,48,57,63,67,11,18,22,9,15,22,27,19,25,31,35,27,37,43,47,6,11,18,16,18,22,27,30,33,36,36,44,48,52,4,24,18,19,21,32,33,35,37,41,47,52,55,27,20,19,21,36,35,36,37,44,50,54,56,11,19,24,9,16,22,27,18,27,33,37,7,12,16,14,17,20,24,29,33,36,5,22,17,16,18,30,32,35,37,27,20,17,17,33,34,36,38,11,18,24,9,18,24,29,7,12,14,14,18,22,5,20,17,18,20,25,21,20,21,11,18,23,6,11,5,0
8,16,21,26,27,37,43,48,27,40,47,53,25,38,45,50,22,32,37,42,8,14,18,22,32,38,42,23,35,42,48,21,33,40,45,17,27,32,37,5,9,14,24,29,33,15,27,33,39,13,25,31,37,10,19,24,28,4,11,20,24,28,12,23,28,34,11,21,27,32,9,15,20,24,11,18,22,25,12,21,26,31,11,19,24,29,10,15,18,22,10,15,20,1,13,19,25,2,11,17,23,5,4,10,14,5,10,10,3,9,15,12,1,7,12,15,5,0,4,4,15,3,4,10,17,5,2,7,21,11,6,1,20,7,2,5,22,10,4,3,25,16,10,6,13,19,25,1,10,17,23,5,4,9,14,6,12,14,2,4,9,18,8,3,1,6,21,9,2,3,25,15,9,4,27,15,8,2,31,21,15,11,12,19,24,3,6,11,16,6,12,16,6,1,4,5,22,13,7,2,28,18,13,8,9,15,20,5,10,4,0
10,17,23,29,30,40,47,52,33,48,57,64,33,49,57,65,31,44,52,59,8,15,20,29,39,45,50,33,49,57,64,35,51,59,67,34,47,55,62,6,11,26,35,41,45,31,46,54,61,33,48,57,64,33,46,53,60,5,24,32,37,42,30,44,52,58,33,47,55,62,33,45,53,59,26,33,37,41,32,45,52,58,35,49,56,62,36,48,54,60,10,16,22,6,20,28,35,9,22,30,37,11,21,28,34,6,11,9,12,19,25,12,17,23,29,16,18,23,27,5,15,11,15,21,17,16,20,25,21,20,23,26,20,13,14,18,22,18,20,23,26,23,24,26,15,24,31,3,17,25,33,6,15,22,28,8,15,15,5,10,17,18,10,11,15,7,23,9,6,10,26,16,12,12,30,16,9,6,33,23,17,13,15,24,31,3,12,20,26,8,16,17,7,6,11,7,26,14,8,5,33,22,14,9,13,21,28,8,15,6,0
12,19,25,30,26,35,41,47,30,43,51,57,31,46,55,62,31,45,54,62,8,15,20,27,35,41,46,33,47,54,60,37,52,60,67,38,52,61,69,7,11,24,31,36,41,32,44,51,57,36,50,58,66,39,52,61,69,5,22,28,32,37,30,41,48,54,36,48,56,63,39,51,60,68,25,30,34,38,34,44,50,56,40,51,59,65,43,55,63,71,9,15,20,8,20,27,33,14,26,34,41,18,29,37,45,5,11,10,14,20,26,15,22,28,35,20,28,34,42,5,14,13,16,22,18,21,26,32,23,28,34,40,19,13,14,18,22,21,25,30,27,29,33,39,13,21,27,6,18,26,34,10,21,29,37,7,14,12,8,14,21,16,16,21,27,6,20,9,10,15,22,18,20,24,26,14,10,11,29,22,21,23,14,23,31,5,15,24,32,8,16,15,8,12,19,7,23,13,10,14,31,20,14,12,13,22,31,9,17,8,0
12,20,26,31,25,34,39,44,28,42,49,56,30,44,53,60,29,42,51,60,8,15,21,26,34,39,43,33,46,53,59,36,50,59,66,37,51,60,68,6,12,24,31,35,38,32,44,51,57,37,50,58,65,39,52,61,70,5,23,28,31,34,32,43,49,54,37,50,57,63,41,53,62,70,26,29,31,33,34,44,49,55,40,51,58,64,44,56,64,72,9,14,18,8,20,26,33,14,26,33,40,19,30,38,46,5,9,11,15,20,26,17,23,29,35,23,31,37,44,4,15,15,19,23,21,24,29,34,27,33,38,45,19,17,19,22,25,26,29,33,31,35,40,46,13,20,27,6,18,26,33,12,21,29,37,7,13,13,9,14,20,18,18,23,29,6,20,10,10,15,24,21,23,27,27,15,11,11,30,25,25,27,14,23,30,5,15,24,32,8,15,16,10,14,20,7,24,15,14,17,32,22,17,17,13,22,31,9,17,8,0
12,20,27,32,26,35,40,45,29,43,50,57,30,45,53,61,30,43,52,60,9,16,22,27,35,40,44,33,47,54,60,37,51,59,66,38,51,60,68,7,13,24,31,35,39,33,45,52,58,37,50,58,65,40,52,61,70,5,24,28,32,35,32,43,50,55,38,50,57,64,41,53,62,70,26,29,32,35,35,45,51,56,41,52,59,65,45,56,65,73,9,14,19,8,20,27,33,15,26,33,40,19,30,38,46,5,10,11,16,21,27,17,23,29,36,23,30,37,45,4,15,15,19,24,21,24,28,34,27,32,38,45,19,16,18,22,24,25,28,33,30,34,39,45,13,21,27,6,17,25,33,11,21,29,37,7,13,13,8,13,20,18,18,23,29,6,20,10,10,14,24,21,23,27,27,14,10,11,30,25,24,27,14,22,30,5,15,24,32,8,16,16,10,14,21,7,24,15,14,17,32,22,17,17,13,22,30,9,17,8,0
14,24,31,38,24,34,40,45,27,39,45,52,29,42,49,56,30,43,52,60,10,18,25,23,31,37,42,30,42,48,54,35,48,55,62,39,52,61,69,8,14,23,29,33,38,32,42,48,54,39,50,57,63,44,56,65,73,6,24,27,31,35,34,42,47,53,41,51,58,64,47,59,67,75,28,29,32,35,38,45,50,55,46,55,61,67,52,64,72,79,9,15,20,10,19,25,31,18,27,34,40,24,35,43,51,5,10,13,16,20,25,21,26,31,37,28,37,44,50,5,18,16,18,23,24,27,31,35,31,38,44,51,22,17,18,21,28,28,31,35,35,40,45,51,12,19,25,8,18,25,31,15,25,33,41,6,13,12,10,15,21,18,22,28,34,6,18,11,12,17,23,23,27,32,24,15,12,14,28,26,28,32,13,20,27,7,17,26,34,7,14,14,12,17,24,6,21,14,15,20,27,19,17,18,13,22,30,8,16,8,0
14,25,32,39,24,34,40,45,25,37,44,50,26,39,47,54,26,39,48,56,10,18,25,21,29,35,39,27,38,45,50,32,45,52,59,35,49,58,65,7,14,20,25,30,34,29,38,44,49,35,47,54,61,40,53,62,70,7,21,24,27,30,31,39,43,48,38,49,55,61,44,57,65,72,27,27,29,32,37,43,47,51,44,54,60,66,50,63,71,78,9,15,20,9,18,24,29,17,27,34,40,24,35,44,51,5,10,14,16,19,24,22,28,33,38,29,39,46,52,4,19,17,18,22,26,29,33,38,33,41,48,54,23,19,19,20,30,31,34,38,37,44,49,55,12,18,24,8,18,25,32,15,26,34,41,6,12,14,12,17,22,20,24,30,36,5,20,14,15,19,25,27,31,36,25,17,16,17,30,30,33,37,13,21,28,7,18,26,34,8,15,15,13,18,24,6,22,16,17,21,29,21,19,20,13,22,30,8,16,7,0
15,25,30,37,26,36,42,47,25,36,43,49,23,34,41,47,21,31,38,43,9,16,22,19,29,34,38,23,33,40,46,25,36,43,48,28,39,46,51,6,12,16,23,28,32,23,31,37,42,28,37,43,48,32,43,49,54,6,16,20,24,27,23,30,35,39,30,37,42,47,35,45,51,55,20,21,24,27,28,33,37,41,35,41,46,49,41,50,55,59,10,15,20,8,15,21,26,15,21,26,31,21,30,35,39,5,10,14,12,15,19,21,22,25,28,28,34,38,41,4,19,13,14,17,25,24,26,28,33,37,41,43,23,16,15,16,29,27,28,29,37,40,43,45,11,18,24,7,14,20,25,14,22,27,31,6,12,14,10,13,16,21,23,27,29,6,21,14,13,13,27,27,29,30,26,18,15,13,32,31,32,32,11,18,24,7,15,21,25,6,12,14,13,16,19,5,21,16,16,17,27,21,20,19,11,17,23,6,12,5,0
14,22,27,31,26,36,42,47,24,36,43,50,21,31,38,45,17,26,30,34,9,14,18,18,28,35,40,20,32,39,46,21,31,38,44,23,31,34,37,5,9,13,22,28,34,17,28,35,42,21,29,35,41,26,32,35,38,4,10,18,24,29,16,25,32,38,21,28,33,38,27,32,35,37,11,16,21,26,17,24,30,37,23,28,33,38,30,34,37,38,10,16,22,6,14,22,29,12,17,22,28,19,23,25,26,6,11,12,9,14,20,18,16,18,21,25,26,26,26,5,18,10,11,16,23,18,18,19,30,29,28,28,23,13,11,13,27,21,19,19,35,32,31,30,12,20,27,6,12,18,24,14,16,19,20,7,14,15,7,8,13,21,18,18,17,6,22,12,8,8,28,23,21,19,28,18,12,8,34,28,25,23,10,17,24,7,11,14,16,6,13,15,11,10,10,6,21,15,13,11,28,21,18,15,8,12,16,4,7,3,0
14,24,31,38,25,35,41,47,25,36,43,49,25,37,44,51,24,35,43,50,10,17,24,21,28,34,39,25,36,43,49,29,41,48,55,31,43,51,58,7,14,19,24,28,33,26,36,41,47,32,43,50,56,35,47,55,62,7,21,22,25,29,29,36,41,47,35,45,51,57,39,51,58,64,26,25,27,30,35,41,45,50,41,50,56,62,46,57,64,70,10,16,21,8,16,22,28,15,24,30,37,20,30,37,43,6,11,15,16,19,24,21,27,31,36,28,35,41,47,5,20,18,20,23,27,30,33,37,33,40,45,49,25,21,21,23,31,33,35,38,38,43,47,52,11,18,24,6,16,23,29,13,22,29,35,6,13,13,11,15,20,18,21,26,31,6,19,13,14,17,24,24,27,30,25,17,15,16,30,28,29,31,12,20,27,6,15,23,29,7,14,14,11,14,20,6,21,14,14,16,28,20,16,16,12,20,27,7,15,7,0
16,27,35,43,26,36,42,47,24,36,43,48,24,37,44,51,24,37,45,53,11,19,27,20,28,34,39,25,36,43,48,30,42,49,56,33,47,55,63,8,16,19,24,29,33,28,37,42,47,34,45,51,57,40,52,61,69,8,22,23,26,30,31,38,43,47,39,48,54,59,45,57,65,73,28,27,29,31,38,44,47,51,46,54,60,65,53,64,72,79,10,16,21,9,17,23,28,17,26,32,38,24,35,43,51,6,11,16,17,20,23,24,28,32,37,31,40,47,54,5,21,18,19,22,28,30,33,37,36,43,49,56,25,21,20,22,32,33,35,38,40,46,52,57,11,18,24,8,17,24,30,15,26,34,41,6,12,14,11,15,20,20,25,31,37,5,20,13,14,17,25,27,31,37,25,17,15,16,30,30,33,37,12,20,26,7,18,26,34,7,14,14,13,19,25,6,21,16,18,22,28,20,19,22,13,22,30,8,16,7,0
15,26,34,42,25,35,42,47,24,36,43,48,25,37,45,51,25,38,46,54,11,19,27,20,28,34,39,25,36,43,48,30,42,49,56,34,47,56,63,8,16,19,24,29,33,28,37,42,47,35,45,51,58,40,53,61,68,8,22,23,26,30,31,38,42,47,39,48,54,59,46,58,65,73,28,27,29,31,38,44,47,51,46,54,59,65,53,65,72,79,10,16,21,9,17,23,28,18,26,32,38,25,36,43,51,6,11,16,17,19,23,24,28,32,37,32,40,47,53,5,21,19,19,22,29,30,34,37,36,44,50,55,26,21,21,22,33,33,35,38,40,47,52,57,11,18,24,8,17,24,30,15,26,34,41,6,12,14,11,15,21,20,25,31,37,5,19,13,14,18,25,27,31,36,25,17,15,16,30,30,33,37,12,20,26,7,18,26,33,7,14,14,14,19,25,6,21,16,18,22,27,20,19,21,13,21,29,8,16,7,0
14,24,30,36,25,35,42,47,24,36,44,50,23,35,43,50,21,34,41,49,9,17,22,19,28,34,39,23,35,42,48,26,38,45,53,28,41,49,56,7,12,18,24,28,33,24,34,40,46,29,39,46,53,33,45,53,60,5,18,21,24,28,26,34,39,44,32,41,47,53,37,48,55,62,21,21,23,26,29,35,40,44,35,43,48,54,40,52,58,65,10,17,22,7,16,23,29,14,22,28,35,20,30,37,43,6,11,14,15,18,23,21,24,28,33,28,35,40,46,5,20,17,19,22,27,27,30,34,33,39,44,49,25,21,20,22,31,30,32,35,38,43,47,51,12,19,26,6,15,22,29,13,22,29,36,7,13,14,9,13,18,20,22,26,31,6,21,13,12,15,26,26,28,31,27,17,13,13,32,29,30,32,12,20,27,6,16,23,30,7,15,15,13,16,22,7,22,16,16,19,29,21,19,19,13,21,28,7,15,7,0
15,25,31,37,26,36,42,47,25,37,44,50,24,37,44,51,23,35,42,48,10,17,23,21,30,36,40,26,38,45,51,29,41,49,55,32,44,51,57,6,12,20,26,31,35,28,39,45,50,34,44,51,57,38,50,56,62,6,21,24,28,31,30,39,44,49,36,46,52,58,41,52,59,65,25,25,28,31,34,41,46,51,41,49,55,60,46,57,63,68,10,16,21,9,18,24,30,16,24,30,36,22,32,38,43,6,11,15,17,21,25,23,26,31,35,30,37,42,46,5,21,19,21,24,27,29,32,36,34,40,44,48,25,21,22,24,32,32,33,36,39,43,47,51,12,19,25,7,16,23,29,14,23,29,34,7,13,14,10,13,19,20,22,25,29,5,20,12,12,14,26,25,26,29,26,17,13,13,31,28,28,30,12,20,26,7,16,22,28,7,14,14,12,15,19,6,22,15,15,17,28,20,18,17,12,19,25,7,13,6,0
15,27,37,46,26,37,43,48,25,37,43,49,25,37,45,51,25,38,46,54,12,22,30,20,29,35,40,26,36,42,48,31,42,50,56,34,48,56,64,9,18,20,25,30,34,29,38,43,47,36,47,53,59,42,55,63,71,8,24,25,28,32,34,41,45,49,43,51,57,63,49,61,69,77,32,31,32,34,42,47,51,54,51,59,64,70,58,69,77,85,10,16,21,10,17,22,28,19,27,33,39,26,37,45,53,6,11,17,17,20,23,25,30,34,39,33,42,49,56,5,22,19,20,22,30,32,35,40,38,46,52,58,26,22,21,22,34,35,37,40,42,49,54,60,11,17,23,9,17,24,30,16,27,35,42,6,12,14,12,16,22,21,26,32,39,5,20,15,16,19,26,29,34,39,25,18,17,18,31,32,35,40,12,19,26,8,18,26,34,7,14,14,14,19,26,6,21,16,18,23,27,20,19,22,13,21,29,8,16,8,0
15,27,35,42,26,36,42,47,24,36,43,49,24,36,43,50,23,35,42,49,11,19,27,20,29,34,39,24,36,42,48,28,40,47,53,31,44,52,59,8,15,19,25,30,34,27,37,42,48,33,43,50,56,38,50,58,65,7,22,24,27,31,31,38,43,48,38,46,52,58,44,55,63,69,28,28,30,32,37,43,47,51,45,52,57,62,51,62,69,75,10,16,21,9,17,23,29,16,24,30,36,23,33,40,47,6,11,16,16,19,24,23,26,30,35,30,38,44,50,5,21,18,19,22,28,29,31,35,35,42,47,52,25,20,20,21,32,31,33,35,39,45,49,54,12,19,25,7,16,22,29,14,24,31,38,6,12,14,11,14,19,20,24,29,34,5,21,13,13,16,26,27,30,34,26,17,14,14,31,30,32,35,12,19,26,7,17,24,31,7,13,14,13,18,23,6,21,16,18,21,27,21,20,21,12,20,27,7,14,7,0
15,26,34,42,26,36,43,48,25,37,43,49,24,36,43,50,23,35,43,50,11,19,26,20,29,35,40,24,36,42,48,28,40,47,53,31,44,52,60,8,15,19,25,30,34,27,37,42,48,33,44,50,56,38,51,58,65,7,22,24,27,31,31,39,43,48,38,47,52,58,43,55,63,70,28,27,29,32,37,43,47,51,44,52,57,62,50,62,69,76,10,16,22,9,17,23,28,16,24,30,36,23,34,41,47,6,11,16,16,19,23,23,26,30,35,30,38,44,50,5,21,18,19,22,28,29,32,35,35,42,47,53,26,21,21,22,32,32,34,36,40,45,50,55,12,19,25,7,16,22,29,14,24,32,38,6,12,14,10,14,19,20,24,29,34,6,20,13,13,15,25,27,30,34,26,17,14,14,31,30,32,35,12,19,26,7,17,25,32,7,14,14,13,18,23,6,21,16,17,21,27,21,20,21,13,21,28,7,15,7,0
15,25,32,39,27,37,43,48,25,36,43,49,22,33,40,47,19,29,35,39,10,17,24,19,29,34,39,22,33,40,46,23,34,41,47,25,35,40,45,7,13,16,23,28,33,21,31,37,43,26,34,41,46,30,39,44,47,6,16,20,24,28,23,30,36,41,29,36,41,45,34,42,46,49,21,22,24,27,28,33,38,42,34,40,44,48,40,47,51,54,9,15,21,7,14,21,27,13,19,24,29,20,26,30,32,5,11,13,12,15,20,20,20,23,26,27,30,32,34,5,19,14,15,18,25,23,24,26,32,34,35,36,24,17,16,17,30,26,26,27,37,38,39,39,11,18,24,6,13,19,25,13,19,23,26,7,13,14,9,11,15,21,20,21,22,6,21,13,10,11,27,24,24,23,27,18,13,10,32,29,27,25,11,18,24,7,13,17,21,7,13,14,11,12,14,6,21,16,14,12,28,21,18,15,10,15,20,5,10,4,0
15,26,35,43,26,36,42,47,25,37,44,50,23,35,43,50,21,32,40,46,11,19,28,20,29,34,39,24,36,42,49,27,39,47,54,29,41,48,55,8,16,20,25,29,34,27,36,42,48,31,42,49,56,35,47,54,60,8,23,25,28,31,31,38,43,49,37,46,53,59,41,52,59,65,30,30,31,33,38,44,48,53,44,52,58,64,49,60,66,72,9,16,21,8,16,22,29,14,22,29,36,20,29,36,41,6,11,14,14,18,23,20,24,29,34,27,34,39,44,4,20,16,18,22,26,27,30,35,32,38,42,46,24,19,19,21,30,29,32,35,37,41,45,49,12,19,25,6,15,22,30,13,21,28,34,7,13,14,10,14,20,20,22,26,30,6,21,13,13,17,26,25,27,30,27,17,14,15,32,29,30,31,12,20,27,6,15,22,28,7,15,15,12,15,19,7,22,15,15,17,29,21,18,17,12,19,26,7,14,6,0
15,26,34,42,25,35,41,47,24,36,42,48,25,36,43,50,25,37,45,52,11,20,27,20,29,34,39,25,35,41,47,30,40,47,53,34,46,54,61,8,15,20,24,29,33,28,36,40,45,35,44,49,54,41,52,60,67,7,22,24,26,30,32,37,41,45,40,47,51,56,47,57,64,71,28,27,28,31,38,42,44,48,46,52,56,60,53,63,70,76,10,16,21,9,16,21,26,18,24,29,34,25,35,41,48,6,11,16,15,17,21,24,26,29,32,32,39,45,50,5,21,17,17,19,29,29,30,33,37,43,48,53,26,20,18,18,33,31,32,33,41,46,50,55,11,17,23,8,15,21,27,16,25,32,38,6,12,14,11,14,18,21,25,30,35,6,21,14,14,16,27,29,32,36,26,18,15,15,32,32,35,38,11,18,24,7,17,24,31,7,13,14,14,19,24,6,20,17,19,22,27,21,21,23,12,20,27,7,15,7,0
14,24,30,34,24,34,39,44,23,34,41,48,22,33,40,46,21,30,36,41,9,16,21,18,26,31,35,22,32,39,45,25,35,41,47,27,37,43,47,6,11,16,22,25,29,23,31,36,42,28,36,42,47,32,41,46,51,4,16,19,21,24,24,30,34,40,30,37,41,46,35,43,48,52,19,19,20,22,27,31,35,39,33,39,43,47,39,46,51,55,9,15,19,7,14,20,27,14,20,25,30,20,27,32,35,5,10,13,12,15,20,20,21,24,27,27,31,35,37,4,19,15,15,19,25,25,26,28,32,35,38,41,23,18,17,19,29,28,28,30,36,39,41,43,11,18,25,6,13,19,25,13,19,24,28,7,13,14,10,12,16,19,21,23,25,6,20,13,12,13,26,25,26,27,27,18,15,12,32,30,30,29,11,17,23,6,13,18,22,6,12,13,11,13,16,6,20,15,14,15,26,21,19,17,9,15,20,5,10,5,0
5,7,11,15,12,17,20,23,16,24,28,33,18,27,32,37,19,27,31,35,4,8,12,14,18,20,23,17,24,28,33,18,28,32,37,19,27,31,35,4,8,11,14,16,18,13,20,24,29,15,24,28,33,15,23,27,31,3,10,12,13,15,11,17,20,25,12,20,25,29,12,19,23,27,11,12,12,13,11,16,18,22,11,18,22,27,10,17,21,25,4,7,11,3,11,15,21,6,15,19,25,8,14,18,23,3,8,1,6,11,16,2,10,15,20,5,10,14,19,4,4,4,8,13,1,7,12,17,1,7,11,15,8,4,5,10,5,5,9,14,3,4,8,12,7,12,17,2,11,16,21,5,11,15,19,4,10,5,3,8,13,5,4,7,12,5,9,1,4,9,8,1,3,7,14,6,2,4,13,6,2,2,9,13,19,2,8,12,17,4,10,8,2,4,8,5,13,5,1,3,18,10,6,1,7,11,16,4,8,4,0
10,16,20,22,22,29,35,39,19,30,36,41,18,29,37,44,19,29,35,41,7,13,17,13,22,29,33,14,25,33,38,17,29,37,44,22,32,39,45,6,11,5,15,21,26,8,19,27,32,14,25,33,40,21,30,37,43,5,3,9,15,20,2,13,20,26,10,19,28,34,18,26,32,38,9,9,13,17,3,8,15,20,7,13,22,29,14,21,27,33,9,15,20,6,15,22,28,14,22,31,37,22,30,36,41,6,10,10,8,14,19,16,19,25,31,23,28,33,38,4,15,8,10,15,19,19,24,29,26,29,33,37,19,10,9,12,23,20,23,27,29,30,33,37,11,18,24,7,16,25,32,15,23,29,35,7,12,12,11,17,23,18,20,25,30,5,18,11,13,18,22,21,23,27,23,14,12,15,25,23,24,26,11,20,27,8,16,23,28,8,15,11,10,14,19,6,18,12,11,13,25,16,13,12,10,17,23,6,12,6,0
8,18,25,30,28,38,44,49,27,37,43,47,24,33,36,38,20,27,29,31,10,17,22,21,31,37,42,20,30,36,40,18,26,29,31,14,21,23,25,7,12,11,21,27,32,11,21,26,30,10,17,19,21,9,13,14,16,4,6,14,20,24,8,15,19,23,9,12,13,15,11,11,10,11,7,11,16,21,9,12,16,19,12,12,12,12,15,12,11,10,9,16,21,2,9,15,19,5,6,8,10,9,4,3,4,6,11,10,2,5,9,14,6,3,1,18,12,9,6,5,17,7,1,3,20,12,9,6,25,18,15,13,22,12,6,2,25,17,14,11,30,23,20,18,10,15,20,3,6,8,10,7,2,2,4,5,10,13,4,1,0,17,11,8,5,4,19,10,7,5,23,17,14,11,23,15,12,9,28,21,18,16,8,11,14,4,2,5,7,3,5,13,6,3,1,2,16,9,6,4,18,11,8,6,6,9,11,3,5,2,0
11,24,35,44,40,55,65,72,40,57,68,77,36,52,61,70,31,41,48,55,13,24,33,31,46,56,63,32,49,60,69,30,45,54,63,26,37,44,50,11,20,20,34,44,51,22,38,49,58,23,36,45,53,23,32,38,44,8,13,24,34,40,17,30,40,49,21,30,38,46,25,31,36,41,14,20,28,34,20,27,35,43,25,29,36,42,30,34,38,42,14,24,31,5,18,28,38,10,16,25,33,17,19,23,28,10,17,16,7,15,24,21,14,16,22,29,25,26,27,7,25,11,9,15,30,20,17,18,38,33,31,31,33,17,10,11,38,25,20,18,45,39,37,35,17,28,37,6,13,22,31,13,14,18,23,10,20,21,8,9,15,28,22,20,20,9,32,17,10,9,39,31,28,25,41,26,18,11,48,40,35,32,15,24,33,8,9,15,21,9,18,21,14,12,13,8,31,22,17,15,40,30,25,21,10,18,24,7,13,6,0
11,26,38,47,41,56,66,74,41,59,69,78,38,54,64,73,32,44,51,57,14,27,36,32,47,57,65,33,51,61,70,32,48,58,67,28,40,47,53,12,21,20,34,43,51,23,39,49,58,24,38,47,56,24,34,40,46,8,13,23,32,39,18,30,39,48,22,32,40,48,26,32,38,43,16,19,27,33,21,28,35,43,27,32,38,45,32,36,40,44,15,25,33,5,19,29,38,10,19,27,36,17,20,24,29,10,17,16,9,16,24,22,16,19,25,30,26,27,29,7,26,12,10,16,31,20,19,21,39,34,33,32,33,18,12,12,38,26,22,21,46,40,38,37,17,28,37,5,15,24,33,13,14,19,24,10,19,21,8,10,17,28,22,20,21,9,31,16,10,10,39,31,27,25,40,25,17,11,47,39,35,31,16,26,35,7,10,16,22,9,18,22,14,12,13,8,32,22,18,15,41,31,25,21,11,18,25,7,13,6,0
